track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
776xH04Us0YBTdspg6C1cP,Side Effects,Carlie Hanson,61,3G8C4K6QdaeYeGmzUdp4gw,Side Effects,2019-11-22,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.569,0.726,4,-5.343,1,0.178,0.1,0.0,0.244,0.373,185.946,188664
021vQZqzIjzEaLSUvXHjcH,Still I Crave You,Snowk,24,4OVpZwExK8lKN7dQyRnBF7,Still I Crave You,2020-01-15,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.792,0.812,9,-7.214,0,0.0493,0.0384,1.09e-05,0.0952,0.757,115.011,185739
1X8mgsS7R6lcKLjDPeQWum,Sad Tonight,Chelsea Cutler,58,3vlDmQ83joVKRD13pq8GhP,How To Be Human,2020-01-17,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.698,0.694,0,-7.561,1,0.352,0.367,1.04e-05,0.168,0.491,104.827,179093
555ix1gW9A1QtXoVfCPbfB,Solita,Kali Uchis,69,1SvuC2OLkAJnuNhZNDohIR,Solita,2019-12-04,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.566,0.666,5,-5.742,0,0.163,0.0161,1.99e-05,0.231,0.394,121.998,177727
1xkd8oRmbKHFp8CmvotHaE,Worth it,MALIYA,40,4gfdmP8U1M1bQlQbobArAa,Worth it,2019-11-29,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.573,0.788,0,-5.923,1,0.0871,0.0013,0.0,0.292,0.235,96.879,195499
2bR6LkOC10pZ3udHdZiENF,My Own Dance,Kesha,62,03nFqJg2FeAuZ1bIE91ZJ4,My Own Dance,2019-11-21,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.84,0.724,2,-5.353,1,0.109,0.0878,0.0,0.0301,0.431,101.994,161178
16eNwSoWmJh5GSjN8ECmIp,Please Don’t Touch,RAYE,72,2L0kDBJ2d6aThU4egKkoDk,Please Don’t Touch,2019-12-13,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.793,0.747,8,-3.809,1,0.039,0.0278,0.0,0.292,0.282,117.978,218627
7j2jFc1LlQLNPRwbjrgXuv,No Good,Ally Brooke,64,4roqYaI40M8uIbDJd69ZHj,No Good,2019-11-25,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.684,0.773,11,-4.589,0,0.0405,0.161,0.0,0.124,0.689,119.99,191091
3PYjJW2UuhMUUP1TSF9NDD,#NAKAMA,XLII,26,2LGXdk4yoQZnnoBoxrj8iP,#NAKAMA,2019-12-25,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.797,0.97,3,-3.204,1,0.0545,0.385,0.000157,0.318,0.568,108.041,192094
0lHYQoSwhIKqUjUsbQygyl,Simple Things,HarukiD,21,5RCmomigCb0VuGdltjtU1i,Simple Things,2020-01-12,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.695,0.646,9,-7.103,0,0.032,0.0345,0.000294,0.0967,0.229,95.007,157288
54ovbNY6pYLS2PNLQZG9ZY,Club Affairs,A.Y.A,35,0X8YxFEFnhz3zS7WIrOCQX,Lil Romance,2019-11-22,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.821,0.656,10,-7.792,0,0.0508,0.394,0.00204,0.154,0.306,112.019,192773
7G4JtFBBuMEjDKJLOB4xA7,Peppa Pig (Prod. Y2K),Leyla Blue,53,3EpRX9PQqKeLuPfngk8Lk3,Peppa Pig (Prod. Y2K),2020-01-10,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.832,0.322,4,-9.545,0,0.458,0.223,2.44e-05,0.609,0.359,128.853,126533
6lL4XxFC1AssoWX7pYrxvr,Bricks,Tommy Genesis,54,39Qx13HeI383V7NMR7VicE,Bricks,2019-12-12,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.859,0.62,7,-5.989,1,0.0626,0.00667,9e-05,0.187,0.33,124.979,234860
7k7vlfNo7gD2tP6UxJrG47,Matando,Tei Shi,42,00hYcSKigzR016vKD63ysl,La Linda,2019-11-15,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.812,0.439,8,-7.093,0,0.0846,0.351,0.0133,0.0909,0.594,94.0,215613
2jUoKSWTHduXxUL3JomwhB,Bikini Porn,Tove Lo,63,5UXDFt3Oh4AEgjG7Dv9rVm,Bikini Porn,2020-01-15,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.919,0.687,9,-5.793,0,0.0774,0.0839,1.1e-05,0.052,0.675,100.997,162947
0YoquWDxpwAq8jFPj3K8wp,Original (from Dolittle),Sia,72,00CTugKcgZzpPJKpmeNdDS,Original (from Dolittle),2020-01-10,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.677,0.551,1,-6.107,1,0.0323,0.00315,0.00576,0.114,0.44,96.014,213667
5jDotoLtoD4Mnz4Woqcp4V,Bad News Baby,ALMA,60,4lWs7vk3b8Lbx6O3OLyZQ7,Bad News Baby,2019-11-22,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.656,0.833,4,-4.858,0,0.064,0.0334,1.1e-05,0.272,0.543,130.015,202267
5BczxY3kkmEWeQwqYpQzjP,Emotion,Mia Rodriguez,51,1H8tuX1O4S2HCZmhvwIWRI,Emotion,2019-12-13,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.579,0.617,9,-6.297,1,0.0527,0.077,0.000547,0.134,0.392,170.145,213988
2boUc4JNob2fuDJ9qReNCI,Set Me Free,MARIA,37,3AXr0A6GDcfrsLDxeHTYuD,Set Me Free,2019-12-25,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.88,0.758,11,-7.588,0,0.0546,0.0653,0.00488,0.0883,0.549,149.999,201600
4ih3rak54fNYhweawmNZcj,Usually,DaniLeigh,69,6gXOVnrSFM8nt1W57gQva1,My Present,2019-12-20,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.963,0.434,11,-8.241,0,0.263,0.037,0.0,0.0898,0.645,131.932,109173
43DC4xda0mFek23gGgMUz2,Easy Breezy,Kiana Ledé,62,2Y1wI2joGTyFwQKG2dqOmQ,Easy Breezy,2019-10-18,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.845,0.667,3,-5.543,0,0.0799,0.297,1.44e-06,0.152,0.929,92.979,157253
6vzLbfskWigBsCzNdB0kfE,Boys Ain't Shit,SAYGRACE,52,14h9GgdPLs6rnEqORICaAm,Boys Ain't Shit,2019-10-18,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.826,0.616,1,-4.729,0,0.137,0.435,0.00631,0.334,0.842,102.996,175884
0raf3YvklpSoMfXZ9vOH2v,Nena,Melii,29,04uB1TEToENNZe9PSOmjmx,Nena,2019-10-04,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.539,0.729,0,-4.513,0,0.284,0.451,0.0,0.123,0.857,93.96,144333
58HvfVOeJY7lUuCqF0m3ly,MIDDLE OF THE NIGHT,Elley Duhé,57,4hYYpUC8Ewb74tP23Y1lmM,MIDDLE OF THE NIGHT,2020-01-10,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.41,0.611,4,-8.271,0,0.0467,0.0228,0.0,0.116,0.0899,185.727,184448
07uivRw9i8NFjQbxZQu6g7,ボイスメモ No. 5,CHANMINA,37,1GjMGhXUrUEbxXoKhTh33V,ボイスメモ No. 5,2020-01-17,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.736,0.666,8,-4.503,1,0.0417,0.0795,1.89e-05,0.332,0.22,109.958,163040
1E5H5toZnjU17kiPHpmBW4,MANabUUUU,カメレオン・ライム・ウーピーパイ,40,4CRhrzluIOi1OhYhsSyJ9H,MANabUUUU,2020-01-01,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.9,0.83,2,-5.812,1,0.0742,0.121,9.67e-06,0.214,0.714,104.998,174857
6mng4eWKNqNtIqvBgm1LnR,Sugarplum Elegy,NIKI,63,1KdgJeKOFZ4fZteMqji9Rj,Sugarplum Elegy,2019-12-06,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.497,0.322,5,-9.756,1,0.0347,0.632,5.22e-05,0.661,0.131,140.296,207046
1SV5ys0BGnN6aEsbS7prwt,I don’t wanna do,SARM,27,6XVrMILrX3enEl9HW9D99w,I don’t wanna do,2020-01-12,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.567,0.865,6,-5.125,1,0.139,0.0127,0.0,0.0546,0.838,187.981,244061
5PTG6rrL6EPFD9E2QMI2pl,JAPAN,Famous Dex,75,5wCuMMmsjXNZ9yU91sEjf7,Dex Meets Dexter,2018-04-06,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.733,0.678,6,-7.771,1,0.438,0.121,0.0,0.344,0.841,175.985,142000
1ZAyjvIk9YiD76yYy0TEG6,Plug Walk,Rich The Kid,77,1Hno6CtKbaFNAEPjRHDrc6,The World Is Yours,2018-03-30,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.876,0.519,11,-6.531,1,0.143,0.202,0.0,0.108,0.158,94.981,175230
2fQrGHiQOvpL9UgPvtYy6G,Bank Account,21 Savage,80,4QUNWTw2FsIz722xjUjFJw,Issa Album,2017-09-23,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.884,0.346,8,-8.228,0,0.351,0.0151,7.04e-06,0.0871,0.376,75.016,220307
43ZyHQITOjhciSUUNPVRHc,Gucci Gang,Lil Pump,74,2VVvm4zJlUQm9XmBCvGN6z,Lil Pump,2017-10-06,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.936,0.523,5,-6.71,1,0.0597,0.239,0.0,0.117,0.699,119.889,124056
0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE,Kodak Black,83,5n1GSzC1Reao29ScnpLYqp,Dying to Live,2018-12-14,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043,228760
78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),Lil Baby,84,2yXnY2NiaZk9QiJJittS81,Drip Harder,2018-10-05,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,145543
4QIyEq7TcTdAcxjI2AFlAK,FEFE,6ix9ine,15,03KcW1ZhaSnj8pIk1LUNQs,DUMMY BOY,2018-11-27,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.931,0.387,1,-9.127,1,0.412,0.088,0.0,0.136,0.376,125.978,179405
4eJpEQTj4jLQNYtuZ8X1mR,Fuck Them (feat. Tekashi69),Moe Dollaz,36,5SPyiETmg8GK0TUovjWhU7,Fuck Them (feat. Tekashi69),2017-10-13,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.766,0.866,1,-3.425,1,0.35,0.242,0.0,0.104,0.351,143.479,193489
6xbraxG0bSBOuAr5IUXmtM,iSpy (feat. Lil Yachty),KYLE,70,2c1ipXPsfn6ylm6PrQNuDU,Light of Mine,2018-05-18,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.723,0.654,0,-6.82,1,0.298,0.384,0.0,0.384,0.675,149.949,252240
2GB1Ioithgz8vsTk72joy8,Want Me (feat. Ky),MANI NBISH,19,0QatppYy2bR3kXlPtTCbMs,Dominatrix,2017-11-08,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.764,0.826,7,-5.993,1,0.119,0.201,0.0,0.405,0.849,104.986,224235
4knL4iPxPOZjQzTUlELGSY,Rake It Up,Yo Gotti,70,1tSsb3t0pqVVONvBJivoT9,I Still Am,2017-10-27,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.91,0.444,1,-8.126,0,0.344,0.022,0.0,0.137,0.53,149.953,276333
2DQ1ITjI0YoLFzuADN1ZBW,No Limit,G-Eazy,76,1VAc77UvK5wj8ZSWCo3V2b,The Beautiful & Damned,2017-12-15,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.838,0.771,1,-3.791,1,0.244,0.0117,0.0,0.0853,0.405,175.957,245387
0pSBuHjILhNEo55xK1zrRt,Rolex,Ayo & Teo,73,1bHj528aZfYOKq0ve5AHMr,Rolex,2017-03-15,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.804,0.886,1,-2.512,1,0.04,0.0837,0.0,0.266,0.789,144.946,238587
1lItf5ZXJc1by9SbPeljFd,Juju On That Beat (TZ Anthem),Zay Hilfigerrr,63,5sQTfUX9uSwfCtPiYGO20V,Juju On That Beat (TZ Anthem),2016-09-30,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.807,0.887,1,-3.892,1,0.275,0.00381,0.0,0.391,0.78,160.517,144244
0JP9xo3adEtGSdUEISiszL,Moonlight,XXXTENTACION,86,2Ti79nwTsont5ZHfdxIzAm,?,2018-03-16,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090
2G1tXoGBaEMJ7FKGnkf6ud,Wake Up in the Sky,Gucci Mane,73,5xqQtdlJUY7Fg4BMp13LrX,Evil Genius,2018-12-07,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.367,0.367,143.01,203161
6JQvHMSaR8flFsN53ypOfP,Noticed,Lil Mosey,18,6TNJNEulnWQNnq0o3N23Za,Northsbest,2018-10-19,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.699,0.558,11,-7.622,1,0.0603,0.462,0.0,0.116,0.493,79.992,165000
2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,J. Cole,86,3XzSOIE6zGLliuqsVGLmUc,MIDDLE CHILD,2019-01-23,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,213594
7EoSDrwBPUBeBEORrpvgko,Water,Ugly God,61,0v4EQZn8clJmIKltNv5h0Y,The Booty Tape,2017-08-04,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.816,0.245,0,-15.617,0,0.414,0.616,0.000813,0.127,0.187,140.04,138936
2dpaYNEQHiRxtZbfNsse99,Happier,Marshmello,89,78EicdHZr5XBWD7llEZ1Jh,Happier,2018-08-17,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.015,214290
2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga,88,4sLtOBOzn4s3GDUv3c5oJD,A Star Is Born Soundtrack,2018-10-05,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,215733
04ZTP5KsCypmtCmQg5tH9R,I'm a Mess,Bebe Rexha,80,4TOkZvtqNpg5UHyGxCn0mS,Expectations,2018-06-22,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.63,0.694,11,-6.257,0,0.0253,0.00281,0.0,0.0719,0.216,97.005,195519
2BgEsaKNfHUdlh97KmvFyo,2002,Anne-Marie,83,7lPoGKpCGgdKFAxpudhAH5,Speak Your Mind (Deluxe),2018-04-27,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,186987
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,85,7GEzhoTiqcPYkOprWQu581,One Kiss (with Dua Lipa),2018-04-06,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847
09IStsImFySgyp0pIQdqAc,The Middle,Zedd,84,7nEiwcUSwycvC77kZ9ub7c,The Middle,2018-01-23,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,184732
4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,83,0ZHyvPke0EcVt6rYA8Ins3,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500
2RSHsoi04658QL5xgQVov3,Bad Liar,Imagine Dragons,83,3JfSxDfmwS5OeHPwLSkrfr,Origins (Deluxe),2018-11-09,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.383,0.637,3,-6.993,1,0.0703,0.0722,0.0,0.368,0.0827,177.913,260773
5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),Silk City,81,429B3se6xtZuvblNnS2iy7,Electricity (with Dua Lipa),2018-09-06,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,238173
4VUwkH455At9kENOfzTqmF,Beautiful (feat. Camila Cabello),Bazzi,81,6hCR3zQtRH0IgookOYt771,Beautiful (feat. Camila Cabello),2018-08-02,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.638,0.717,2,-4.722,1,0.0337,0.346,0.0,0.105,0.249,100.027,180000
5WvAo7DNuPRmk4APhdPzi8,No Brainer,DJ Khaled,77,02drHFQa59AoJWU6DXSSjd,No Brainer,2018-07-27,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.552,0.76,0,-4.706,1,0.342,0.0733,0.0,0.0865,0.639,135.702,260000
3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,Bruno Mars,77,3mumK2ar9b4JPhVOZR0V2p,Finesse (Remix) [feat. Cardi B],2017-12-20,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.704,0.859,5,-4.877,0,0.0996,0.0185,0.0,0.0215,0.926,105.115,217289
4PpuH4mxL0rD35mOWaLoKS,Lemon,N.E.R.D,66,54OXaFd0PtGtAgauTmARkD,NO ONE EVER REALLY DIES,2017-12-15,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.916,0.727,1,-6.556,1,0.0861,0.00214,0.000145,0.118,0.201,94.997,219707
5Xn4IyTtW6FUGIUyWjbUHG,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo,71,5dL5RSd455FewNptPgtBTS,Goodbye (feat. Nicki Minaj & Willy William),2018-08-24,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.643,0.904,0,-3.694,1,0.0739,0.0776,0.0,0.189,0.481,103.028,195419
7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),benny blanco,79,7dQ734EW0iLvQfF6vBFNiZ,FRIENDS KEEP SECRETS,2018-12-07,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.632,0.686,6,-7.665,0,0.243,0.549,0.0,0.2,0.329,89.949,170770
4dVpf9jZjcORqGTLUaeYj9,Plain Jane,A$AP Ferg,77,0tQ7Iu6EicQTPyhYRNWjaT,Still Striving,2017-08-18,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.797,0.844,11,-5.482,1,0.275,0.0651,0.0,0.087,0.52,170.142,173600
10Igtw8bSDyyFs7KIsKngZ,Freaky Friday (feat. Chris Brown),Lil Dicky,77,1XbNDGybI1iPfeQNJEeUdn,Freaky Friday (feat. Chris Brown),2018-03-15,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.755,0.599,8,-5.042,1,0.224,0.147,0.0,0.109,0.755,133.123,216632
5hTpBe8h35rJ67eAWHQsJx,Caroline,Aminé,77,3lajefIuUk4SfzqVBSJy8p,Good For You,2017-07-28,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.941,0.335,5,-10.179,0,0.505,0.17,0.0,0.262,0.707,120.041,209640
1f5cbQtDrykjarZVrShaDI,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,78,3HHp5I6Q6SEyU5bkvoCtnV,The Bigger Artist,2017-09-29,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.839,0.81,5,-5.274,0,0.0568,0.501,0.0,0.117,0.814,129.014,209269
4PzovBqgnSHKd8opsP7IVM,Everyday We Lit (feat. PnB Rock),YFN Lucci,66,3rC6vGpgXntVIsIkrw1tol,Long Live Nut,2017-03-03,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.758,0.646,7,-4.701,1,0.112,0.128,0.0,0.0778,0.589,155.955,197171
0P18iWGMS3lGwFBCOPHhYW,Hope,Nidža Bleja,36,53e47Tht8Y24E1VC4QldVm,Zaraze,2008-01-01,Nidza Bleja - English HIP HOP/POP Songs,5XQopnmKZnE6RjR6NIzbPS,r&b,hip pop,0.82,0.72,3,-6.813,0,0.187,0.192,2.6e-06,0.0799,0.734,104.973,208065
5NvDgnK8XNqcJMVUHWfpD1,It`s only Friday,St. Viper,40,53e47Tht8Y24E1VC4QldVm,Zaraze,2008-01-01,Nidza Bleja - English HIP HOP/POP Songs,5XQopnmKZnE6RjR6NIzbPS,r&b,hip pop,0.739,0.725,1,-6.443,1,0.144,0.256,0.0,0.37,0.861,104.927,210338
0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,OutKast,77,2tm3Ht61kqqRZtIYsBjxEj,Stankonia,2000-10-31,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.843,0.805,4,-5.946,0,0.269,0.142,0.0,0.0771,0.615,94.946,270507
3jagJCUbdqhDSPuxP8cAqF,Work It,Missy Elliott,70,6DeU398qrJ1bLuryetSmup,Under Construction,2002-11-11,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.884,0.677,1,-5.603,1,0.283,0.0778,0.0,0.0732,0.584,101.868,263227
0ARK753YaiJbpLUk7z5yIM,Dilemma,Nelly,77,4HUUHHXBXImwksfbSPqE7q,Nellyville,2002-06-25,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189,289160
6zMUIb4uce1CzpbjR3vMdN,Foolish,Ashanti,71,5M3BrdaT0TV5SsYsM5PM8X,Ashanti,2002-01-01,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.665,0.696,0,-5.763,1,0.0521,0.337,0.0,0.106,0.711,90.116,227387
1aWV3uY3SIEZVbmv45oFWS,Creep,TLC,66,5eg56dCpFn32neJak2vk0f,Crazysexycool,1994-11-15,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.811,0.458,5,-9.688,0,0.0402,0.0193,1.41e-06,0.0526,0.797,92.94,268533
6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,Blackstreet,76,2zGZLQiFl9UubtrVmtIkbi,Another Level,1996-09-09,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.868,0.646,1,-4.674,0,0.288,0.303,0.0,0.284,0.67,88.641,304600
2vN5Hb3lVKRHj0LzBvafzo,Hey Ma,Cam’ron,57,4wn9wcP2D71SyiB7KbVKMy,Come Home With Me,2002-01-01,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.783,0.67,8,-5.049,1,0.372,0.0321,2.31e-06,0.362,0.956,90.36,220960
68vgtRHr7iZHpzGpon6Jlo,My Boo,Usher,77,1RM6MGv6bcl6NrAG8PGoZk,Confessions (Expanded Edition),2004-03-23,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.662,0.507,5,-8.238,1,0.118,0.257,0.0,0.0465,0.676,86.412,223440
3RmKpob8xzv1pzHEQrMJah,Let Me Blow Ya Mind,Eve,71,6ZWL1xSTEvqs5A6dBh8vZw,Scorpion,2001-01-01,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.908,0.557,8,-4.243,0,0.107,0.242,0.0,0.0709,0.897,90.032,230133
0weAUscowxeqDtpCgtbpgp,Gettin' Jiggy Wit It,Will Smith,70,2esWeP8Ln1sXA0jbDmi3Zq,Big Willie Style,1997-10-03,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.881,0.874,6,-4.505,1,0.139,0.0175,1.19e-06,0.154,0.858,107.891,227933
1boHm9rjmvzxpJASd9dnGK,Slow Jamz (feat. Kanye West & Jamie Foxx),Twista,59,6Xu470gdLgDOnFDj5qND1N,Kamikaze,2004-01-27,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.561,0.764,2,-6.645,0,0.138,0.373,0.0,0.157,0.598,145.158,212147
7iXF2W9vKmDoGAhlHdpyIa,Forgot About Dre,Dr. Dre,71,7q2B4M5EiBkqrlsNW8lB7N,2001,1999-11-16,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.924,0.74,8,-1.299,1,0.0774,0.0827,0.0,0.163,0.621,133.974,222293
4RY96Asd9IefaL3X4LOLZ8,In Da Club,50 Cent,71,4ycNE7y1rp5215g1kkqk1P,Get Rich Or Die Tryin',2003-02-06,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.902,0.72,6,-2.776,0,0.347,0.26,0.0,0.0749,0.805,90.059,193467
2NBQmPrOEEjA8VbeWOQGxO,Drop It Like It's Hot,Snoop Dogg,67,797fkvAtk0iZvP1HHPCWbp,R&G (Rhythm & Gangsta): The Masterpiece,2004-01-01,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.888,0.632,1,-3.872,1,0.219,0.19,0.0,0.101,0.662,91.979,266067
5dNfHmqgr128gMY2tc5CeJ,Ignition - Remix,R. Kelly,70,35Ea7OWXZPZB1vAPiaEGOM,Chocolate Factory,2003,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.795,0.523,1,-7.165,1,0.0423,0.061,0.0,0.0914,0.855,133.024,186067
